id,twi_acc,twi_id,retwi,fav,desc,imgurl
252,"artistmagritte",914627744142708738,5,0,RT @artisternst: 33 Little Girls Chasing Butterflies #fineart #ernst https://t.co/tpsxNOaHDa,https://pbs.twimg.com/media/DKipeV_WAAAA-o6.jpg
253,"artistmagritte",914603087800733697,2,11,Titania #arthistory #surrealism https://t.co/5obUkJ2pC2,https://pbs.twimg.com/media/DLFSqURW0AET86M.jpg
254,"artistmagritte",914552744505159681,1,8,Manets Balcony https://t.co/bs8hF1IdCT #surrealism #arthistory https://t.co/x0Erti82P7,https://pbs.twimg.com/media/DLEk37-XoAAUc0f.jpg
255,"artistmagritte",914547928391405568,0,7,Primevera #fineart #artdeco https://t.co/SErUVcV0IR,https://pbs.twimg.com/media/DLEgfnCWsAE6_8Q.jpg
256,"artistmagritte",914544688962707457,8,0,RT @artistklee: Possessed girl #arthistory #paulklee https://t.co/zxoCiaQFT0,https://pbs.twimg.com/media/DKg6N9MXcAARjB-.jpg
257,"artistmagritte",914544072311885825,0,1,Pompo pompo pon po pon pon #fineart #renemagritte https://t.co/6QtCDGPtjf,https://pbs.twimg.com/media/DLEc_FrWkAAEiOy.jpg
258,"artistmagritte",914537275215810560,4,9,Bather between Light and Darkness #surrealism #fineart https://t.co/BvFbDmR51X,https://pbs.twimg.com/media/DLEWzbAX0AEv1gZ.jpg
259,"artistmagritte",914533811106525185,0,2,The conqueror https://t.co/fvB8zfZj2z #renemagritte #arthistory https://t.co/5rEHUNIp6m,https://pbs.twimg.com/media/DLETp3eXkAEP1VR.jpg
260,"artistmagritte",914532315543539712,0,2,The ignorant fairy https://t.co/evbNcqx3JS #surrealism #fineart https://t.co/fX5YkLpYK8,https://pbs.twimg.com/media/DLESS1QW4AAZjCK.jpg
261,"artistmagritte",914422142111973376,7,12,Philosophers lamp #fineart #arthistory https://t.co/phwu3IPYMp,https://pbs.twimg.com/media/DLCuF12XoAAg5hv.jpg
262,"artistmagritte",914406674621980672,3,4,The famine #magritte #surrealism https://t.co/iusljmpqaM,https://pbs.twimg.com/media/DLCgBgXX0AEo2Xy.jpg
263,"artistmagritte",914401980919025664,6,0,RT @artisternst: Oedipus Rex #ernst #surrealism https://t.co/n5Ws08eVkt,https://pbs.twimg.com/media/DKhqGcKWAAAUJfB.jpg
264,"artistmagritte",914372290338541569,8,13,The therapeutist #arthistory #surrealism https://t.co/Tmv2bN2jfl,https://pbs.twimg.com/media/DLCAwGkXcAABTFa.jpg
265,"artistmagritte",914370712105824256,1,3,The beyond #renemagritte #arthistory https://t.co/R4KcU9cPkv,https://pbs.twimg.com/media/DLB_UN7XkAEChMS.jpg
266,"artistmagritte",914362082119897089,7,22,Georgette Magritte #arthistory #surrealism https://t.co/3zHnxE7sQ0,https://pbs.twimg.com/media/DLB3d4WXUAAsk3-.jpg
267,"artistmagritte",914344986728157186,3,0,"RT @artistbrauner: Knight, White Horse and Snake #brauner #arthistory https://t.co/FjPhh84k3K",https://pbs.twimg.com/media/DKg8TGOX0AAVwG2.jpg
268,"artistmagritte",914314761252360192,0,6,The triumphant march #magritte #fineart https://t.co/bLahHxUGBQ,https://pbs.twimg.com/media/DLBMbftWAAA8-nx.jpg
269,"artistmagritte",914253226073092096,6,0,RT @artistvaro: The Labrador #fineart #remediosvaro https://t.co/p1j8TTkoy5,https://pbs.twimg.com/media/DKwDlw0XoAcbAuv.jpg
270,"artistmagritte",914237436171087874,4,0,RT @artistklee: Death for the Idea #paulklee #arthistory https://t.co/5MBSFxuZpK,https://pbs.twimg.com/media/DKhNcGHW4AIywv7.jpg
271,"artistmagritte",914234088122388480,2,8,The forbidden world #renemagritte #arthistory https://t.co/pf2eFdzIEH,https://pbs.twimg.com/media/DLADDoyWAAA6Jrh.jpg
272,"artistmagritte",914224983576055809,8,18,Faraway looks #surrealism #fineart https://t.co/ruhuk0tcoZ,https://pbs.twimg.com/media/DK_6xsLX0AAaXaG.jpg
273,"artistmagritte",914194938086264832,2,9,The six elements https://t.co/n8pn0qbh4i #magritte #arthistory https://t.co/x8RKhL54Ud,https://pbs.twimg.com/media/DK_fc28XkAAFfN7.jpg
274,"artistmagritte",914192471550304259,3,0,RT @ArtistManRay: Electro-Magie #fineart #manray https://t.co/PSyxQqUNq9,https://pbs.twimg.com/media/DK0hVKdWkAIycJW.jpg
275,"artistmagritte",914176819695321088,7,10,The land of miracles #surrealism #magritte https://t.co/vB3e14hMNa,https://pbs.twimg.com/media/DK_O-MKW0AIhazx.jpg
276,"artistmagritte",914176798820376576,1,5,The therapeutist https://t.co/HmkKId0ntr #wallart #surrealism https://t.co/d2yAJmjvnl,https://pbs.twimg.com/media/DK_O8_wW4AA_VGr.jpg
277,"artistmagritte",914164752976359425,2,5,The ellipse #magritte #fineart https://t.co/ZHZGizMHLU,https://pbs.twimg.com/media/DK_D_znXcAAjmvW.jpg
278,"artistmagritte",914149192368558080,0,4,The six elements https://t.co/AmVwBPsxYy #arthistory #renemagritte https://t.co/hmd6wtWZ0g,https://pbs.twimg.com/media/DK-12DzW4AAK0_J.jpg
279,"artistmagritte",914147963739439115,9,17,Forbidden literature (The use of the Word) #surrealism #fineart https://t.co/05y7R7UtyD,https://pbs.twimg.com/media/DK-0ugFWAAAIoWj.jpg
280,"artistmagritte",914144155978346499,6,0,RT @artist_miro: Dutch Interior II #miro #fineart https://t.co/d48QbwG3Rc,https://pbs.twimg.com/media/DKdjQlcXkAAsSnM.jpg
281,"artistmagritte",914043533560094725,11,0,"RT @artisfridakahlo: My Grandparents, My Parents and Me #frida #fridakahlo https://t.co/WIYlpfwrER",https://pbs.twimg.com/media/DKvT6ceWAAAwaoq.jpg
282,"artistmagritte",914042793626095618,10,15,The happy donor #fineart #surrealism https://t.co/bpoU7ZjdnS,https://pbs.twimg.com/media/DK9VE4wXcAAJJef.jpg
283,"artistmagritte",914042106582306822,8,8,Invisible world #magritte #fineart https://t.co/ydPAqLyIct,https://pbs.twimg.com/media/DK9Uc5sXoAAFySv.jpg
284,"artistmagritte",913997392600535040,2,3,The finery of the storm #magritte #surrealism https://t.co/WaqoFKSXtj,https://pbs.twimg.com/media/DK8ryK1XoAMgx9u.jpg
285,"artistmagritte",913995737045889024,3,12,Prince Charming #renemagritte #surrealism https://t.co/KfH1hAvP1W,https://pbs.twimg.com/media/DK8qR1sXUAAiqis.jpg
286,"artistmagritte",913995429246840834,2,5,The glass key #fineart #arthistory https://t.co/2I6RqPGbIi,https://pbs.twimg.com/media/DK8p_3yWkAAhMZU.jpg
287,"artistmagritte",913983896911523840,3,0,"RT @artisternst: Colorado of Medusa, Color Raft of Medusa #fineart #surrealism https://t.co/Zgzw1HJB8r",https://pbs.twimg.com/media/DKca1e7XkAE1vi9.jpg
288,"artistmagritte",913952206784798720,3,6,Gods Salon #renemagritte #arthistory https://t.co/UYsh4uOekj,https://pbs.twimg.com/media/DK8CsBfXcAAt3VW.jpg
289,"artistmagritte",913947835699167232,5,0,RT @artistmasson: The Andalusian Reapers #fineart #surrealism https://t.co/NPHepRZ52T,https://pbs.twimg.com/media/DKxFYApWAAAg1RJ.jpg
290,"artistmagritte",913946943415623680,1,7,The Rights of Man #arthistory #fineart https://t.co/UzkWhLLlD1,https://pbs.twimg.com/media/DK795rvXUAAIJOd.jpg
292,"artistmagritte",913873824231362560,7,4,Youth Illustrated #arthistory #renemagritte https://t.co/T5VT8lNS64,https://pbs.twimg.com/media/DK67Zl2XUAAEuLi.jpg
293,"artistmagritte",913831949894070273,3,0,RT @ArtistManRay: Shakespearean Equation: Measure For Measure #arthistory #surrealism https://t.co/sfSxHGOaYq,https://pbs.twimg.com/media/DKrd1q7X0AUdY1Q.jpg
294,"artistmagritte",913811951385481217,8,13,The muscles of the sky #surrealism #arthistory https://t.co/DT9IWg04uA,https://pbs.twimg.com/media/DK6DIGlWAAEpFlL.jpg
295,"artistmagritte",913802845455048704,9,26,Deep waters #magritte #arthistory https://t.co/oCMRVhh4T0,https://pbs.twimg.com/media/DK562BEWsAUyzao.jpg
296,"artistmagritte",913798701411422213,1,2,"Project of poster ""The center of textile workers in Belgium (to reduce working hours)"" #fineart #surrealism https://t.co/eoYuFpVchG",https://pbs.twimg.com/media/DK53E1zW0AAxk_O.jpg
297,"artistmagritte",913796697234558977,0,1,Faraway looks https://t.co/f9YCZT8fzU #magritte #amazon https://t.co/Z7aU0ZLbMO,https://pbs.twimg.com/media/DK51QLPXcAsL0mM.jpg
298,"artistmagritte",913781243585744896,6,10,Philosophers lamp https://t.co/m4XW0ZmRn2 #renemagritte #fineart https://t.co/lP1iiPa82l,https://pbs.twimg.com/media/DK5nMn1WsAE3VGT.jpg
299,"artistmagritte",913743077604515841,4,10,Midnight marriage #fineart #magritte https://t.co/h8UvQEOxR5,https://pbs.twimg.com/media/DK5EfHeXoAEEr50.jpg
300,"artistmagritte",913710874556289024,5,11,The tree of knowledge #renemagritte #surrealism https://t.co/QTNS4ZFdDQ,https://pbs.twimg.com/media/DK4nMniX0AAYStm.jpg
301,"artistmagritte",915916211334074368,0,3,The secret player #arthistory #magritte https://t.co/IeXC4VE2QD,https://pbs.twimg.com/media/DLX88JBWkAAQa6x.jpg
302,"artistmagritte",915865278160007168,3,6,Depths of pleasure #magritte #renemagritte https://t.co/BF8gVtjJHn,https://pbs.twimg.com/media/DLXOnalXkAEp7w_.jpg
303,"artistmagritte",915822552752250881,0,3,Pebble #renemagritte #postimpressionism https://t.co/Cqp4ERMszR,https://pbs.twimg.com/media/DLWnwgKXoAAuEYM.jpg
304,"artistmagritte",915822500730327040,4,6,Unexpected answer #renemagritte #surrealism https://t.co/oX3fBHZly0,https://pbs.twimg.com/media/DLWntdDWAAA4Gh_.jpg
305,"artistmagritte",915822244391251968,2,9,Sixteenth of September #arthistory #renemagritte https://t.co/DHteLIWorw,https://pbs.twimg.com/media/DLWnekIXUAATik-.jpg
306,"artistmagritte",915818886733467649,3,0,RT @artist_dali: Landscape with Girl Skipping Rope #dali #surrealism https://t.co/t25BsgZl1w,https://pbs.twimg.com/media/DK6EazsWAAEthJw.jpg
401,"artistmatisse",915671280937926656,14,25,Music #fineart #matisse https://t.co/ZywHgEWYuF,https://pbs.twimg.com/media/DLUeLU2VYAAJ2OM.jpg
402,"artistmatisse",915668724241305600,8,13,The Snail #matisse #henrimatisse https://t.co/Uj68JM02Ut,https://pbs.twimg.com/media/DLUb2ZsXkAELrpV.jpg
403,"artistmatisse",915645170045071360,1,0,Odilon Redon @redonart #followart #fineart https://t.co/aLnSCNok0F,https://pbs.twimg.com/media/DLUGbSOXoAAX4VP.jpg
404,"artistmatisse",915630814477508609,1,0,RT @serusierpaul: Bretons on a Path #synthetism #serusier https://t.co/dx8k4O9CWl,https://pbs.twimg.com/media/DLTYENHW4AAjXSy.jpg
405,"artistmatisse",915630256463151106,7,2,The Knife Thrower #abstractexpressionism #henrimatisse https://t.co/MoAsHIXU4G,https://pbs.twimg.com/media/DLT43V8W4A0FFL_.jpg
406,"artistmatisse",915627556598112257,0,0,"Nasturtiums with ""The Dance"" (II) https://t.co/G9tVkNlBUe #amazon #henrimatisse https://t.co/E4mWrVmLXe",https://pbs.twimg.com/media/DLT2aLvWAAEKDTm.jpg
407,"artistmatisse",915625998829408256,6,4,A Nude with her Heel on her Knee https://t.co/pAZOQJu2h5 #expressionism #fineart https://t.co/PPuICeDgn8,https://pbs.twimg.com/media/DLT0_lSW4AI-eTI.jpg
408,"artistmatisse",915625331943526400,1,3,Avenue of Olive Trees #henrimatisse #matisse https://t.co/FxFGArsQTm,https://pbs.twimg.com/media/DLT0YvsWAAA96th.jpg
409,"artistmatisse",915624171148910594,11,0,RT @edouardvuillard: After the lunch #postimpressionism #fineart https://t.co/30dgPRnFzV,https://pbs.twimg.com/media/DLK0xBuXcAEpTld.jpg
410,"artistmatisse",915611703085236224,23,31,Odalisque with Gray Pants #henrimatisse #fineart https://t.co/xjfsSjaURE,https://pbs.twimg.com/media/DLTn_Z5W0AECGY9.jpg
411,"artistmatisse",915537220630667264,11,10,Boats at Etretat #fineart #postimpressionism https://t.co/H9CY2ihnDi,https://pbs.twimg.com/media/DLSkP9SX0AEcJOk.jpg
412,"artistmatisse",915536893328183297,5,8,The Hindu Pose #matisse #henrimatisse https://t.co/iFd07TmTm7,https://pbs.twimg.com/media/DLSj84SXcAA7uGt.jpg
413,"artistmatisse",915524835509403648,5,11,Bouquet of mixed flowers #henrimatisse #matisse https://t.co/qCBit1DHpA,https://pbs.twimg.com/media/DLSY_CkXUAAAMWv.jpg
414,"artistmatisse",915518518073937920,4,0,RT @cuno_amiet: Portrait dAlberto #expressionism #amiet https://t.co/iIUMva8j4I,https://pbs.twimg.com/media/DKvhGhdXkAUfL-9.jpg
415,"artistmatisse",915100175554809858,4,11,Spanish Woman with a Tamborine #henrimatisse #expressionism https://t.co/BQg9WT4Paw,https://pbs.twimg.com/media/DLMWwn_WkAEnY2R.jpg
416,"artistmatisse",915099230343180288,2,9,Landscape with eucalyptus trees and river. Trees in front of a river #matisse #fineart https://t.co/iD2sx8QbZk,https://pbs.twimg.com/media/DLMV5jpXUAEHauL.jpg
417,"artistmatisse",915097702387642368,11,21,The Dream #fineart #expressionism https://t.co/iHft35qz7c,https://pbs.twimg.com/media/DLMUgqoX0AAFNKE.jpg
418,"artistmatisse",915085582925287424,40,0,RT @vangoghartist: Street in Auvers-sur-Oise #postimpressionism #fineart https://t.co/6r0UhpIPXx,https://pbs.twimg.com/media/DK3j1NyXcAAiOI5.jpg
419,"artistmatisse",915040722868371456,2,0,RT @pierre_bonnard: A Woman in a Room #fineart #intimism https://t.co/wenbpZzoa6,https://pbs.twimg.com/media/DKtAWxhXkAAFhVR.jpg
420,"artistmatisse",914977080407990272,3,5,Still Life with Two Vases #matisse #henrimatisse https://t.co/FwekCRd6fy,https://pbs.twimg.com/media/DLKmzfzXUAALeg9.jpg
421,"artistmatisse",914962582431309824,3,4,The olive #fineart #henrimatisse https://t.co/qluG4WteW1,https://pbs.twimg.com/media/DLKZnlgX0AAyIoF.jpg
422,"artistmatisse",914961141096382464,7,0,RT @artvallotton: At the Market #fineart #cloisonnism https://t.co/5Jpf9rXcTm,https://pbs.twimg.com/media/DK3wm1fXkAIhCli.jpg
423,"artistmatisse",914958301812666368,6,7,A vase with Oranges #matisse #fineart https://t.co/zxsNcc9snK,https://pbs.twimg.com/media/DLKVudRWkAA09P4.jpg
424,"artistmatisse",914920495610462208,7,8,Still life #henrimatisse #expressionism https://t.co/6z02cYL9FF,https://pbs.twimg.com/media/DLJzV1JW4AA9DV9.jpg
425,"artistmatisse",914901980979646470,4,0,RT @artistgauguin: Haymaking near Dieppe #arthistory #fineart https://t.co/mrrGlcAlJA,https://pbs.twimg.com/media/DKzN6WIX0AAI8Ca.jpg
426,"artistmatisse",914899144103342081,1,3,Vegetables https://t.co/z8D5I9qmNL #abstractexpressionism #fineart https://t.co/oI23T95dMn,https://pbs.twimg.com/media/DLJf7DiWkAUaJYd.jpg
427,"artistmatisse",914898962422870016,3,8,The Heart #henrimatisse #matisse https://t.co/aqv41It2SQ,https://pbs.twimg.com/media/DLJfwcjXoAE6VPu.jpg
428,"artistmatisse",914889888075538433,3,5,Felix Vallotton @artvallotton #vallotton #followart https://t.co/acRyHR9GO6,https://pbs.twimg.com/media/DLJXgEkWkAEyDxg.jpg
429,"artistmatisse",914888773661609984,0,6,The Moroccans https://t.co/NZEiKCE8nf #matisse #cubism https://t.co/Vu9sC7L1z6,https://pbs.twimg.com/media/DLJWfa2XoAE-Ie7.jpg
430,"artistmatisse",914883442403364864,9,17,A Glimpse of Notre-Dame in the Late Afternoon #fauvism #matisse https://t.co/Sqr1XELu7z,https://pbs.twimg.com/media/DLJRpGkXcAEgpzN.jpg
431,"artistmatisse",914873143520571398,1,2,Mlle Matisse in a Scotch Plaid Coat https://t.co/g47st5MrfD #amazon #wallart https://t.co/wyDMPtblEy,https://pbs.twimg.com/media/DLJIRkiWkAAD28G.jpg
432,"artistmatisse",914829282899320834,11,11,Savoy Alps #impressionism #matisse https://t.co/S0LvC0BDwz,https://pbs.twimg.com/media/DLIgYmWW0AEYw9w.jpg
433,"artistmatisse",914825780529688582,8,11,Mlle Matisse in a Scotch Plaid Coat #postimpressionism #fineart https://t.co/q4IT4Wh9eq,https://pbs.twimg.com/media/DLIdMt6XkAYZnhT.jpg
434,"artistmatisse",914792724586475520,3,3,Standing Nude #postimpressionism #fineart https://t.co/hSnoTTazHP,https://pbs.twimg.com/media/DLH_IntXkAA_lJ6.jpg
435,"artistmatisse",914762317488955392,17,0,RT @signac_paul: Antibes #fineart #signac https://t.co/ExZJkLnGVO,https://pbs.twimg.com/media/DKmOzb3XkAAAXMD.jpg
436,"artistmatisse",914721181604999169,0,2,Olga Merson #fineart #henrimatisse https://t.co/7fito2i78F,https://pbs.twimg.com/media/DLG-ENLXUAAJjMz.jpg
437,"artistmatisse",914707969786499072,2,3,Blue Eyes #fineart #expressionism https://t.co/NLCozOQYRl,https://pbs.twimg.com/media/DLGyDNAWkAEKtUL.jpg
438,"artistmatisse",914703163000803329,7,12,Still Life with Shellfish #henrimatisse #matisse https://t.co/XF6aYgUHvo,https://pbs.twimg.com/media/DLGtrbqWkAArLMv.jpg
439,"artistmatisse",914701896321060864,2,0,RT @georges_lemmen: Beach at Heist #lemmen #fineart https://t.co/C80xk1Lbck,https://pbs.twimg.com/media/DLEc5XNW0AErAan.jpg
440,"artistmatisse",914672673900425216,3,5,Body of a Girl #fineart #matisse https://t.co/Hbh3wSISRu,https://pbs.twimg.com/media/DLGR8tbXcAAd3wf.jpg
441,"artistmatisse",914601223256502273,12,21,Red Studio #fineart #expressionism https://t.co/yf3WhiIx1J,https://pbs.twimg.com/media/DLFQ9wsWsAELbXd.jpg
442,"artistmatisse",914597221928247296,5,0,RT @guggenheimbot: Pastorale by Vasily Kandinsky https://t.co/Gm9t6EecJB #expressionism #guggenheim https://t.co/A03gNePKMV,https://pbs.twimg.com/media/DK6T04pXkAAeQYb.jpg
443,"artistmatisse",914595799341916165,10,0,RT @edmond_cross: The Choppy Sea #pointillism #cross https://t.co/2nqelnAHbQ,https://pbs.twimg.com/media/DK0iZP_WsAEEff6.jpg
444,"artistmatisse",914584554232479749,6,10,Interior with Black Fern #henrimatisse #matisse https://t.co/Q5szAYn0Pd,https://pbs.twimg.com/media/DLFBzgdW0AE9Vgd.jpg
445,"artistmatisse",914558386137702400,8,18,Pastoral #fineart #henrimatisse https://t.co/RP5wG2pKx1,https://pbs.twimg.com/media/DLEqAQmXUAEsRr6.jpg
446,"artistmatisse",914552876416012288,7,6,Open Window at Collioure https://t.co/2aQ5Fy2sLz #matisse #henrimatisse https://t.co/xO7vVcTKn3,https://pbs.twimg.com/media/DLEk_mvXUAYuvPZ.jpg
447,"artistmatisse",914552377700765696,14,0,RT @artistgauguin: Calvaire breton #fineart #paulgauguin https://t.co/IaIkVNxbR1,https://pbs.twimg.com/media/DKuRnbVXUAEmSI5.jpg
448,"artistmatisse",914546096197849088,4,0,RT @edouardvuillard: Breton House #fineart #edouardvuillard https://t.co/BiaaE9mJ6Z,https://pbs.twimg.com/media/DK04Y02WAAEYNUc.jpg
449,"artistmatisse",914545356184129537,7,20,Still Life with Pineapples #fineart #matisse https://t.co/y72Ux30LcC,https://pbs.twimg.com/media/DLEeJ28W4AAxv69.jpg
450,"artistmatisse",914538918401527808,9,9,The Dinner Table #henrimatisse #fineart https://t.co/0ttIj7tgjV,https://pbs.twimg.com/media/DLEYTJyW0AA6FEP.jpg
451,"artistmatisse",914532422276050946,3,9,"Place des Lices, St. Tropez https://t.co/ZBYNA7HWNA #matisse #fineart https://t.co/8MPnUD4tot",https://pbs.twimg.com/media/DLESZBkW0AEvjy_.jpg
452,"artistmatisse",914532390952980480,0,1,Boats at Etretat https://t.co/YrNEixmh3h #amazon #postimpressionism https://t.co/XNYld7KI8k,https://pbs.twimg.com/media/DLESXMqXkAEV8MU.jpg
453,"artistmatisse",914421518750437376,7,0,RT @edouardvuillard: Theodore Duret #fineart #edouardvuillard https://t.co/Pdgq4MMuQC,https://pbs.twimg.com/media/DKw0of8W0AAywNV.jpg
454,"artistmatisse",914419966451109889,8,7,Standing Odalisque Reflected in a Mirror #expressionism #fineart https://t.co/NATgRyXXyD,https://pbs.twimg.com/media/DLCsHKYWAAASO-C.jpg
455,"artistmatisse",914407075324813312,9,13,Blue Nude #matisse #fineart https://t.co/fN7YCTJ6vV,https://pbs.twimg.com/media/DLCgY27XkAERRkS.jpg
456,"artistmatisse",914403075128987648,2,4,Odalisque with Magnolia #henrimatisse #fineart https://t.co/MQcCaCFbnZ,https://pbs.twimg.com/media/DLCcwDVXoAU7hLA.jpg
457,"artistmatisse",914372654437666817,6,22,The Kings Sadness #henrimatisse #matisse https://t.co/xnUAoUaNkJ,https://pbs.twimg.com/media/DLCBFTIX0AAmO9q.jpg
458,"artistmatisse",914372649945649153,2,4,Moroccan Café #matisse #henrimatisse https://t.co/hFCaUgKS6R,https://pbs.twimg.com/media/DLCBFBQW4AAE_Fp.jpg
459,"artistmatisse",914369922817560577,11,0,RT @artistgauguin: Still life with apples and green vase #paulgauguin #arthistory https://t.co/oK1Y6DcxXL,https://pbs.twimg.com/media/DKwxYC3XoAE9yV9.jpg
460,"artistmatisse",914340946912747521,4,9,Odalisque in grey culottes #henrimatisse #fineart https://t.co/ExAgwJHCUO,https://pbs.twimg.com/media/DLBkPs-VAAALg2U.jpg
461,"artistmatisse",914312627647631363,13,12,View of Collioure #fineart #henrimatisse https://t.co/excnM9ZqHt,https://pbs.twimg.com/media/DLBKfS6XcAAYK4P.jpg
462,"artistmatisse",914311701725577216,16,0,RT @artpissarro: Children in a Garden at Eragny #impressionism #pissarro https://t.co/NbjVVrSRXk,https://pbs.twimg.com/media/DKgqDoJWsAAFcxn.jpg
463,"artistmatisse",914251575190749184,4,6,Flowers on the windowsill #matisse #postimpressionism https://t.co/w2fi0hnIkl,https://pbs.twimg.com/media/DLAS9lNW0AAZZNm.jpg
464,"artistmatisse",914218626785345537,1,6,"Woman in Blue, or The Large Blue Robe and Mimosas #expressionism #fineart https://t.co/ZVJ6LpfsfG",https://pbs.twimg.com/media/DK_0_uVXoAABlei.jpg
